event_id,timestamp,username,event_type,location,ip_address,failed_attempts,data_transferred_mb,privileged_account,risk_score,risk_level
869,2026-09-08 21:14:06.990451,employee01,File Access,Connecticut,10.0.0.15,0,0,False,5,Low
870,2026-08-21 22:50:06.990451,trader01,Data Transfer,Chicago,10.0.0.25,0,512,False,0,Low
871,2026-09-09 18:35:06.990451,employee02,Password Reset,New Jersey,192.168.1.30,0,0,False,10,Low
872,2026-08-16 00:51:06.990451,employee01,Password Reset,Texas,10.0.0.15,0,0,False,20,Low
873,2026-09-01 03:02:06.990451,analyst01,Privilege Change,London,10.0.0.25,0,0,False,40,Medium
874,2026-09-03 18:58:06.990451,developer01,Password Reset,New Jersey,10.0.0.15,0,0,False,10,Low
875,2026-09-01 05:27:06.990451,admin01,Failed Login,California,192.168.1.20,8,0,True,75,High
876,2026-09-01 00:02:06.990451,employee03,Data Transfer,Texas,192.168.1.20,0,3750,False,50,Medium
877,2026-09-12 23:35:06.990451,employee02,Data Transfer,Chicago,192.168.1.30,0,1777,False,25,Low
878,2026-08-25 17:06:06.990451,trader01,Data Transfer,London,10.0.0.25,0,530,False,10,Low
879,2026-09-10 22:41:06.990451,developer01,File Access,Connecticut,192.168.1.30,0,0,False,5,Low
880,2026-09-13 08:16:06.990451,analyst01,Password Reset,Texas,192.168.1.10,0,0,False,20,Low
881,2026-08-25 14:25:06.990451,employee01,Failed Login,London,172.16.0.10,2,0,False,10,Low
882,2026-08-22 06:36:06.990451,trader01,Failed Login,Texas,172.16.0.10,5,0,False,40,Medium
883,2026-09-06 23:59:06.990451,finance01,Failed Login,London,172.16.0.10,7,0,False,40,Medium
884,2026-09-09 00:13:06.990451,developer01,Failed Login,California,192.168.1.20,10,0,False,50,Medium
885,2026-09-12 20:56:06.990451,admin01,File Access,Texas,192.168.1.10,0,0,True,40,Medium
886,2026-08-16 10:14:06.990451,employee02,Password Reset,Connecticut,172.16.0.10,0,0,False,10,Low
887,2026-08-18 04:22:06.990451,employee01,Privilege Change,London,172.16.0.10,0,0,False,40,Medium
888,2026-08-19 00:15:06.990451,employee01,Password Reset,London,10.0.0.15,0,0,False,20,Low
889,2026-08-20 04:05:06.990451,admin01,File Access,Connecticut,192.168.1.30,0,0,True,30,Medium
890,2026-08-25 18:10:06.990451,employee03,Successful Login,California,192.168.1.10,0,0,False,10,Low
891,2026-09-04 03:08:06.990451,admin01,File Access,London,10.0.0.25,0,0,True,40,Medium
892,2026-09-02 22:29:06.990451,employee01,Failed Login,London,192.168.1.10,5,0,False,40,Medium
893,2026-09-12 20:48:06.990451,trader01,Data Transfer,Chicago,192.168.1.30,0,544,False,0,Low
894,2026-08-17 02:26:06.990451,finance01,Failed Login,New York,10.0.0.25,5,0,False,30,Medium
895,2026-08-23 21:42:06.990451,employee02,Password Reset,London,10.0.0.25,0,0,False,20,Low
896,2026-09-09 10:04:06.990451,developer01,Data Transfer,New York,10.0.0.15,0,47,False,0,Low
897,2026-08-16 02:34:06.990451,employee01,Successful Login,Texas,10.0.0.15,0,0,False,10,Low
898,2026-09-12 03:20:06.990451,employee03,File Access,London,10.0.0.25,0,0,False,15,Low
899,2026-09-12 11:42:06.990451,analyst01,File Access,New York,192.168.1.30,0,0,False,5,Low
900,2026-09-14 03:39:06.990451,employee02,Data Transfer,California,192.168.1.10,0,3464,False,50,Medium
901,2026-08-21 22:35:06.990451,employee03,Failed Login,Connecticut,192.168.1.10,8,0,False,40,Medium
902,2026-09-11 23:17:06.990451,developer01,File Access,New York,192.168.1.20,0,0,False,5,Low
903,2026-08-20 14:33:06.990451,trader01,File Access,Connecticut,172.16.0.10,0,0,False,5,Low
904,2026-09-04 06:33:06.990451,developer01,Password Reset,New Jersey,172.16.0.10,0,0,False,10,Low
905,2026-08-29 06:15:06.990451,finance01,File Access,London,10.0.0.15,0,0,False,15,Low
906,2026-09-13 23:12:06.990451,finance01,Privilege Change,London,10.0.0.25,0,0,False,40,Medium
907,2026-08-31 12:15:06.990451,finance01,Data Transfer,New York,192.168.1.10,0,1963,False,25,Low
908,2026-08-16 14:54:06.990451,admin01,Data Transfer,New Jersey,172.16.0.10,0,2169,True,50,Medium
909,2026-08-22 21:43:06.990451,employee03,File Access,Connecticut,10.0.0.25,0,0,False,5,Low
910,2026-08-30 13:59:06.990451,developer01,Password Reset,Connecticut,10.0.0.25,0,0,False,10,Low
911,2026-09-11 03:44:06.990451,employee01,File Access,Chicago,10.0.0.15,0,0,False,5,Low
912,2026-08-21 03:34:06.990451,admin01,Privilege Change,New Jersey,172.16.0.10,0,0,True,55,Medium
913,2026-08-17 22:18:06.990451,employee01,Privilege Change,Texas,192.168.1.20,0,0,False,40,Medium
914,2026-09-10 09:25:06.990451,employee02,Privilege Change,Connecticut,10.0.0.25,0,0,False,30,Medium
915,2026-09-11 07:58:06.990451,finance01,Failed Login,Texas,192.168.1.10,10,0,False,50,Medium
916,2026-08-25 14:56:06.990451,analyst01,Password Reset,London,10.0.0.15,0,0,False,20,Low
917,2026-08-18 12:29:06.990451,employee01,Data Transfer,Texas,172.16.0.10,0,2516,False,35,Medium
918,2026-08-27 17:27:06.990451,employee02,Failed Login,Connecticut,172.16.0.10,4,0,False,20,Low
919,2026-08-15 18:32:06.990451,employee02,File Access,Texas,192.168.1.10,0,0,False,15,Low
920,2026-08-23 12:29:06.990451,trader01,Successful Login,California,192.168.1.30,0,0,False,10,Low
921,2026-08-18 15:12:06.990451,trader01,File Access,California,192.168.1.30,0,0,False,15,Low
922,2026-09-04 02:30:06.990451,analyst01,Failed Login,New York,10.0.0.15,3,0,False,20,Low
923,2026-09-12 12:02:06.990451,finance01,Privilege Change,New Jersey,10.0.0.15,0,0,False,30,Medium
924,2026-09-04 13:13:06.990451,admin01,Password Reset,New Jersey,172.16.0.10,0,0,True,35,Medium
925,2026-08-24 22:08:06.990451,admin01,Password Reset,Chicago,192.168.1.10,0,0,True,35,Medium
926,2026-09-01 22:55:06.990451,finance01,Failed Login,New Jersey,172.16.0.10,10,0,False,40,Medium
927,2026-09-04 12:25:06.990451,developer01,Successful Login,Chicago,192.168.1.10,0,0,False,0,Low
928,2026-08-18 23:28:06.990451,finance01,Password Reset,New York,10.0.0.15,0,0,False,10,Low
929,2026-09-06 10:33:06.990451,employee01,Data Transfer,Texas,192.168.1.10,0,2828,False,35,Medium
930,2026-08-21 11:19:06.990451,admin01,Data Transfer,New York,10.0.0.15,0,2050,True,50,Medium
931,2026-08-17 05:16:06.990451,analyst01,Successful Login,Chicago,10.0.0.25,0,0,False,0,Low
932,2026-09-12 08:20:06.990451,employee02,Password Reset,New York,10.0.0.15,0,0,False,10,Low
933,2026-08-25 17:29:06.990451,employee03,Successful Login,London,192.168.1.20,0,0,False,10,Low
934,2026-09-13 20:20:06.990451,finance01,Password Reset,New York,192.168.1.20,0,0,False,10,Low
935,2026-09-13 04:00:06.990451,developer01,Privilege Change,California,192.168.1.20,0,0,False,40,Medium
936,2026-08-30 20:00:06.990451,employee01,Failed Login,New Jersey,192.168.1.30,9,0,False,40,Medium
937,2026-08-29 11:21:06.990451,employee03,Failed Login,New Jersey,10.0.0.25,4,0,False,20,Low
938,2026-09-14 15:31:06.990451,employee02,Failed Login,London,172.16.0.10,8,0,False,50,Medium
939,2026-09-13 08:35:06.990451,analyst01,File Access,New Jersey,192.168.1.30,0,0,False,5,Low
940,2026-08-28 03:52:06.990451,developer01,Privilege Change,California,192.168.1.30,0,0,False,40,Medium
941,2026-08-23 02:41:06.990451,finance01,Failed Login,Texas,10.0.0.15,3,0,False,30,Medium
942,2026-09-10 04:53:06.990451,finance01,Data Transfer,Chicago,192.168.1.30,0,1407,False,25,Low
943,2026-08-21 08:57:06.990451,finance01,Privilege Change,New York,192.168.1.20,0,0,False,30,Medium
944,2026-08-31 22:54:06.990451,employee02,Privilege Change,Connecticut,192.168.1.20,0,0,False,30,Medium
945,2026-09-14 01:45:06.990451,developer01,Data Transfer,Connecticut,172.16.0.10,0,3299,False,40,Medium
946,2026-09-09 19:12:06.990451,admin01,File Access,New Jersey,10.0.0.15,0,0,True,30,Medium
947,2026-08-24 15:17:06.990451,employee03,File Access,London,10.0.0.25,0,0,False,15,Low
948,2026-08-23 21:45:06.990451,finance01,Data Transfer,New Jersey,192.168.1.20,0,3771,False,40,Medium
949,2026-09-01 12:03:06.990451,employee02,Failed Login,New York,10.0.0.15,2,0,False,0,Low
950,2026-08-19 06:48:06.990451,employee03,Successful Login,Chicago,192.168.1.30,0,0,False,0,Low
951,2026-09-07 22:34:06.990451,trader01,Password Reset,Texas,192.168.1.20,0,0,False,20,Low
952,2026-08-29 04:56:06.990451,developer01,Password Reset,Connecticut,10.0.0.15,0,0,False,10,Low
953,2026-08-31 12:43:06.990451,finance01,Password Reset,Chicago,192.168.1.30,0,0,False,10,Low
954,2026-08-31 19:46:06.990451,employee03,Successful Login,Chicago,10.0.0.25,0,0,False,0,Low
955,2026-09-14 14:38:06.990451,employee02,Successful Login,California,192.168.1.10,0,0,False,10,Low
956,2026-08-27 20:26:06.990451,trader01,Password Reset,New Jersey,192.168.1.20,0,0,False,10,Low
957,2026-09-06 17:51:06.990451,employee03,Failed Login,Chicago,10.0.0.25,5,0,False,30,Medium
958,2026-09-11 13:24:06.990451,trader01,File Access,Chicago,10.0.0.25,0,0,False,5,Low
959,2026-09-01 18:48:06.990451,finance01,Password Reset,New Jersey,10.0.0.15,0,0,False,10,Low
960,2026-09-02 21:00:06.990451,finance01,Data Transfer,Texas,10.0.0.15,0,1801,False,35,Medium
961,2026-09-11 21:59:06.990451,employee02,Password Reset,London,10.0.0.25,0,0,False,20,Low
962,2026-08-20 05:15:06.990451,employee03,Password Reset,Texas,172.16.0.10,0,0,False,20,Low
963,2026-08-22 00:23:06.990451,finance01,File Access,Texas,10.0.0.15,0,0,False,15,Low
964,2026-08-21 08:03:06.990451,employee03,Privilege Change,Texas,192.168.1.30,0,0,False,40,Medium
965,2026-09-03 02:45:06.990451,employee01,Failed Login,London,10.0.0.15,7,0,False,40,Medium
966,2026-08-25 11:02:06.990451,admin01,Successful Login,California,192.168.1.30,0,0,True,35,Medium
967,2026-08-29 04:04:06.990451,developer01,Data Transfer,Connecticut,192.168.1.30,0,391,False,0,Low
968,2026-09-04 20:21:06.990451,employee03,Data Transfer,New Jersey,192.168.1.20,0,2692,False,25,Low
969,2026-09-01 10:03:06.990451,employee01,Password Reset,Chicago,192.168.1.10,0,0,False,10,Low
970,2026-08-18 17:33:06.990451,employee01,Successful Login,California,10.0.0.15,0,0,False,10,Low
971,2026-08-16 12:02:06.990451,finance01,Successful Login,California,10.0.0.25,0,0,False,10,Low
972,2026-08-27 08:48:06.990451,employee03,File Access,Texas,192.168.1.20,0,0,False,15,Low
973,2026-09-06 20:25:06.990451,finance01,Privilege Change,Texas,192.168.1.10,0,0,False,40,Medium
974,2026-08-22 06:00:06.990451,employee01,File Access,Chicago,192.168.1.30,0,0,False,5,Low
975,2026-08-24 01:35:06.990451,employee03,Failed Login,London,192.168.1.10,10,0,False,50,Medium
976,2026-08-25 23:06:06.990451,employee03,Successful Login,California,192.168.1.20,0,0,False,10,Low
977,2026-09-01 14:25:06.990451,finance01,Privilege Change,New York,172.16.0.10,0,0,False,30,Medium
978,2026-09-13 11:28:06.990451,admin01,Successful Login,Texas,192.168.1.10,0,0,True,35,Medium
979,2026-08-26 06:40:06.990451,employee03,Data Transfer,Chicago,172.16.0.10,0,3868,False,40,Medium
980,2026-08-25 03:52:06.990451,developer01,File Access,Connecticut,172.16.0.10,0,0,False,5,Low
981,2026-09-01 01:12:06.990451,analyst01,Privilege Change,California,192.168.1.30,0,0,False,40,Medium
982,2026-08-19 15:49:06.990451,employee01,Data Transfer,New Jersey,192.168.1.10,0,1318,False,25,Low
983,2026-09-04 02:53:06.990451,employee01,File Access,Chicago,10.0.0.15,0,0,False,5,Low
984,2026-08-22 00:44:06.990451,finance01,Password Reset,New York,192.168.1.10,0,0,False,10,Low
985,2026-08-28 21:21:06.990451,employee01,Successful Login,Chicago,192.168.1.30,0,0,False,0,Low
986,2026-09-02 09:31:06.990451,admin01,Privilege Change,New York,172.16.0.10,0,0,True,55,Medium
987,2026-09-05 13:50:06.990451,developer01,Data Transfer,New Jersey,10.0.0.25,0,3840,False,40,Medium
988,2026-08-18 22:10:06.990451,finance01,Data Transfer,New York,192.168.1.30,0,1370,False,25,Low
989,2026-08-19 22:51:06.990451,finance01,Successful Login,Chicago,172.16.0.10,0,0,False,0,Low
990,2026-08-29 03:16:06.990451,employee01,Data Transfer,Texas,192.168.1.30,0,893,False,10,Low
991,2026-09-01 08:32:06.990451,developer01,Successful Login,New Jersey,172.16.0.10,0,0,False,0,Low
992,2026-08-30 06:19:06.990451,analyst01,Failed Login,New Jersey,192.168.1.20,8,0,False,40,Medium
993,2026-08-17 20:48:06.990451,finance01,Successful Login,Chicago,192.168.1.20,0,0,False,0,Low
994,2026-09-08 12:40:06.990451,trader01,Privilege Change,New Jersey,192.168.1.20,0,0,False,30,Medium
995,2026-09-03 05:47:06.990451,employee02,Failed Login,Chicago,10.0.0.25,1,0,False,0,Low
996,2026-08-30 03:08:06.990451,employee01,Successful Login,New Jersey,192.168.1.10,0,0,False,0,Low
997,2026-09-09 00:22:06.990451,finance01,Failed Login,London,192.168.1.30,10,0,False,50,Medium
998,2026-08-25 05:27:06.990451,employee01,Privilege Change,Chicago,192.168.1.20,0,0,False,30,Medium
999,2026-09-10 04:46:06.990451,admin01,Password Reset,Connecticut,10.0.0.25,0,0,True,35,Medium
1000,2026-08-30 07:43:06.990451,analyst01,Failed Login,Connecticut,10.0.0.15,10,0,False,40,Medium
1001,2026-08-28 22:55:06.990451,employee01,Password Reset,New York,192.168.1.10,0,0,False,10,Low
1002,2026-09-10 10:04:06.990451,admin01,Password Reset,New York,172.16.0.10,0,0,True,35,Medium
1003,2026-09-12 10:39:06.990451,trader01,Successful Login,Chicago,192.168.1.20,0,0,False,0,Low
1004,2026-09-07 04:26:06.990451,developer01,Data Transfer,London,192.168.1.10,0,3098,False,50,Medium
1005,2026-09-05 18:41:06.990451,analyst01,Data Transfer,New Jersey,10.0.0.15,0,2222,False,25,Low
1006,2026-08-20 23:37:06.990451,admin01,Successful Login,New York,192.168.1.30,0,0,True,25,Low
1007,2026-08-26 18:11:06.990451,admin01,Successful Login,Texas,192.168.1.30,0,0,True,35,Medium
1008,2026-09-14 07:17:06.990451,employee02,Password Reset,London,10.0.0.15,0,0,False,20,Low
1009,2026-09-01 01:26:06.990451,employee02,Successful Login,Texas,192.168.1.30,0,0,False,10,Low
1010,2026-08-31 18:58:06.990451,finance01,Failed Login,London,10.0.0.15,8,0,False,50,Medium
1011,2026-09-13 13:06:06.990451,employee03,Data Transfer,California,192.168.1.20,0,4351,False,60,High
1012,2026-08-30 00:36:06.990451,admin01,Data Transfer,London,172.16.0.10,0,1896,True,60,High
1013,2026-09-10 16:07:06.990451,trader01,Successful Login,New Jersey,10.0.0.25,0,0,False,0,Low
1014,2026-08-28 04:53:06.990451,admin01,Failed Login,New Jersey,10.0.0.15,7,0,True,55,Medium
1015,2026-08-21 05:00:06.990451,employee01,Failed Login,Chicago,192.168.1.20,3,0,False,20,Low
1016,2026-08-21 16:46:06.990451,employee01,File Access,New Jersey,192.168.1.10,0,0,False,5,Low
1017,2026-09-01 22:30:06.990451,analyst01,Successful Login,London,192.168.1.20,0,0,False,10,Low
1018,2026-09-03 11:10:06.990451,analyst01,Successful Login,London,10.0.0.25,0,0,False,10,Low
1019,2026-08-26 12:40:06.990451,finance01,Privilege Change,Connecticut,10.0.0.25,0,0,False,30,Medium
1020,2026-08-17 18:42:06.990451,analyst01,File Access,New Jersey,10.0.0.25,0,0,False,5,Low
1021,2026-08-17 16:52:06.990451,finance01,Successful Login,Chicago,10.0.0.15,0,0,False,0,Low
1022,2026-08-20 01:57:06.990451,finance01,Data Transfer,California,192.168.1.30,0,4088,False,60,High
1023,2026-08-24 09:32:06.990451,employee03,Data Transfer,London,10.0.0.15,0,4668,False,60,High
1024,2026-08-18 11:50:06.990451,analyst01,Failed Login,New Jersey,172.16.0.10,4,0,False,20,Low
1025,2026-08-20 18:14:06.990451,employee03,File Access,Chicago,192.168.1.10,0,0,False,5,Low
1026,2026-09-05 17:49:06.990451,employee01,Password Reset,New York,192.168.1.10,0,0,False,10,Low
1027,2026-08-19 02:56:06.990451,finance01,Failed Login,Chicago,10.0.0.25,10,0,False,40,Medium
1028,2026-09-13 04:01:06.990451,trader01,Privilege Change,Chicago,172.16.0.10,0,0,False,30,Medium
1029,2026-08-19 13:18:06.990451,admin01,File Access,New Jersey,172.16.0.10,0,0,True,30,Medium
1030,2026-08-30 13:14:06.990451,finance01,Failed Login,California,192.168.1.30,10,0,False,50,Medium
1031,2026-09-10 19:22:06.990451,employee02,File Access,New Jersey,172.16.0.10,0,0,False,5,Low
1032,2026-08-16 00:06:06.990451,employee01,Failed Login,New York,10.0.0.25,3,0,False,20,Low
1033,2026-08-22 20:21:06.990451,employee01,Password Reset,London,192.168.1.10,0,0,False,20,Low
1034,2026-08-19 06:03:06.990451,employee01,Successful Login,New Jersey,192.168.1.10,0,0,False,0,Low
1035,2026-08-29 13:25:06.990451,finance01,Privilege Change,California,10.0.0.25,0,0,False,40,Medium
1036,2026-08-20 11:24:06.990451,analyst01,Privilege Change,Connecticut,192.168.1.30,0,0,False,30,Medium
1037,2026-09-10 10:35:06.990451,trader01,Password Reset,London,192.168.1.30,0,0,False,20,Low
1038,2026-08-24 17:55:06.990451,employee03,Successful Login,London,192.168.1.20,0,0,False,10,Low
1039,2026-08-31 19:12:06.990451,trader01,Successful Login,Connecticut,192.168.1.20,0,0,False,0,Low
1040,2026-09-08 22:04:06.990451,employee01,File Access,Connecticut,192.168.1.10,0,0,False,5,Low
1041,2026-08-21 00:06:06.990451,employee03,Privilege Change,Connecticut,10.0.0.15,0,0,False,30,Medium
1042,2026-09-09 04:59:06.990451,employee01,Failed Login,Connecticut,192.168.1.30,1,0,False,0,Low
1043,2026-08-29 22:39:06.990451,employee02,Privilege Change,New York,192.168.1.10,0,0,False,30,Medium
1044,2026-09-13 20:19:06.990451,employee02,Successful Login,Texas,10.0.0.25,0,0,False,10,Low
1045,2026-08-21 19:14:06.990451,developer01,Data Transfer,Texas,192.168.1.20,0,112,False,10,Low
1046,2026-08-30 10:22:06.990451,finance01,File Access,London,172.16.0.10,0,0,False,15,Low
1047,2026-09-12 03:58:06.990451,employee01,Successful Login,New York,192.168.1.30,0,0,False,0,Low
1048,2026-08-31 15:10:06.990451,employee01,Data Transfer,New Jersey,10.0.0.25,0,3754,False,40,Medium
1049,2026-09-06 12:17:06.990451,employee02,Privilege Change,New York,10.0.0.25,0,0,False,30,Medium
1050,2026-08-21 08:14:06.990451,admin01,Privilege Change,Texas,10.0.0.15,0,0,True,65,High
1051,2026-09-09 18:08:06.990451,finance01,Password Reset,London,172.16.0.10,0,0,False,20,Low
1052,2026-09-10 15:36:06.990451,analyst01,Privilege Change,Connecticut,192.168.1.10,0,0,False,30,Medium
1053,2026-08-23 09:19:06.990451,employee03,File Access,London,192.168.1.10,0,0,False,15,Low
1054,2026-08-17 14:38:06.990451,finance01,Failed Login,New Jersey,192.168.1.30,8,0,False,40,Medium
1055,2026-08-28 19:02:06.990451,analyst01,Failed Login,Texas,10.0.0.25,4,0,False,30,Medium
1056,2026-09-04 18:12:06.990451,employee03,File Access,Connecticut,192.168.1.10,0,0,False,5,Low
1057,2026-09-01 04:23:06.990451,developer01,Failed Login,California,192.168.1.20,10,0,False,50,Medium
1058,2026-09-09 00:27:06.990451,trader01,Successful Login,California,192.168.1.20,0,0,False,10,Low
1059,2026-09-07 12:44:06.990451,analyst01,File Access,California,192.168.1.10,0,0,False,15,Low
1060,2026-09-07 06:50:06.990451,finance01,Data Transfer,Texas,192.168.1.20,0,2116,False,35,Medium
1061,2026-09-06 02:03:06.990451,finance01,Privilege Change,California,10.0.0.15,0,0,False,40,Medium
1062,2026-09-12 16:07:06.990451,admin01,Failed Login,Chicago,192.168.1.20,6,0,True,55,Medium
1063,2026-09-06 22:16:06.990451,employee03,Data Transfer,Chicago,192.168.1.30,0,661,False,0,Low
1064,2026-09-12 13:42:06.990451,trader01,Successful Login,New Jersey,172.16.0.10,0,0,False,0,Low
1065,2026-08-22 11:12:06.990451,finance01,Successful Login,Connecticut,172.16.0.10,0,0,False,0,Low
1066,2026-09-10 20:59:06.990451,admin01,Password Reset,Connecticut,10.0.0.15,0,0,True,35,Medium
1067,2026-08-15 20:24:06.990451,employee02,Data Transfer,New Jersey,172.16.0.10,0,521,False,0,Low
1068,2026-08-23 18:30:06.990451,employee02,Failed Login,Texas,10.0.0.25,4,0,False,30,Medium
1069,2026-08-26 12:23:06.990451,admin01,File Access,New York,192.168.1.10,0,0,True,30,Medium
